near_schools,es,ms,hs,public_school,charter_school,anc_id,nbh_cluster,nbh_cluster_names,smd_id,ward_name,census_tract,comp_plan_area,objectid,blkgrp,block,geoid,geoid10,aland10,awater10,total_pop,total_pop_one_race,pop_white,pop_black,pop_native,pop_asian,pop_pacific_islander,pop_other_race,pop_black_other,pop_native_other,pop_asian_other,pop_pacific_islander_other,pop_hispanic,pop_white_non_hispanic,pop_non_hispanic_black,pop_non_hispanic_native,pop_non_hispanic_asian,pop_non_hispanic_pacific_islander,pop_non_hispanic_other,pop_non_hispanic_black_other,pop_non_hispanic_native_other,pop_non_hispanic_asian_other,pop_non_hispanic_pacific_islander_other,adult_total_pop,adult_pop_white,adult_pop_black,adult_pop_native,adult_pop_asian,adult_pop_pacific_islander,adult_pop_other_race,adult_pop_black_other,adult_pop_native_other,adult_pop_asian_other,adult_pop_pacific_islander_other,adult_pop_hispanic,adult_pop_white_non_hispanic,adult_pop_non_hispanic_black,adult_pop_non_hispanic_native,adult_pop_non_hispanic_asian,adult_pop_non_hispanic_pacific_islander,adult_pop_non_hispanic_other,adult_pop_non_hispanic_black_other,adult_pop_non_hispanic_native_other,adult_pop_non_hispanic_asian_other,adult_pop_non_hispanic_pacific_islander_other,total_housing_units,total_occupied_housing_units,total_vacant_housing_units,acres,shape_length,shape_area,sqmiles,geography
[None],,,,,,2B,Cluster 6,"Dupont Circle, Connecticut Avenue/K Street",2B06,Ward 2,005500,NEAR NORTHWEST,5439,0055005,5004,110010055005004,110010055005004,1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24983405,164.57861699107832,1011.0425447759998,0.00039037,0103000020E6100000010000000D0000007CF1BD38DD4253C0FC60484F4C74434003E660B2DD4253C0F905AC574C744340B2F08D7BDF4253C0B6AAAB574C744340C85A5D77DF4253C0F07BA48E49744340F6FD5C77DF4253C0796F77B943744340C7C48E7BDF4253C0DA04EB004374434097BA8E7BDF4253C07670A77641744340FD031C9DDF4253C05157C85D3F744340CD58290AE04253C09F537BA13B744340472D8F06DC4253C0E7B07550447443406E26414AD84253C029D7813E4C74434060604E4ED94253C0319A1E364C7443407CF1BD38DD4253C0FC60484F4C744340
[None],,,,,,2B,Cluster 6,"Dupont Circle, Connecticut Avenue/K Street",2B06,Ward 2,010700,CENTRAL WASHINGTON,6021,0107001,1002,110010107001002,110010107001002,20632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0987091,639.3315583300281,20633.74367167878,0.00796673,0103000020E6100000010000001000000034AF47DF904253C03FDCC376B27343401971A7FF984253C0D932949CCE73434001464FFB994253C0B67438F4D17343406AFA4178A04253C0D8CCDC44E873434019A862D4A14253C0C2623605ED734340553ED940A64253C0C51644DBEC734340835F6405AB4253C0025D1AC2EC7343406BD79509AB4253C00B0BB22BE873434054396203AB4253C079CCE153CB734340A21E9609AB4253C01C89DCD1BA734340C92B3101AB4253C0775942C2B27343404F7F6BF0AA4253C07DF5197BB173434012A2DDCEAA4253C005C6141BAE734340450817819D4253C0A5EE121BAE734340066AED938F4253C061304E0AAE73434034AF47DF904253C03FDCC376B2734340
[None],,,,,,2B,Cluster 6,"Dupont Circle, Connecticut Avenue/K Street",2B06,Ward 2,010700,CENTRAL WASHINGTON,6022,0107001,1003,110010107001003,110010107001003,13928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.274652,528.4274793272564,17298.90288406962,0.00667914,0103000020E6100000010000000D000000DE0B8770B84253C0EC9EB5B9EC734340C223F3E7C74253C05B7D7CCAEC7343400AEE24ECC74253C0C17012CBE87343402105F3ECC74253C0E600DECEDE734340DF7557F0C74253C06E90150DD47343402F1788F4C74253C02605F200D173434025386EE2C64253C041BA442BCB73434054396203AB4253C079CCE153CB7343406BD79509AB4253C00B0BB22BE8734340835F6405AB4253C0025D1AC2EC734340B16EA626AD4253C0E3DE51B1EC734340F349A94BB24253C00BC28AA0EC734340DE0B8770B84253C0EC9EB5B9EC734340
['Stevens Early Learning Center'],1.0,0.0,0.0,1.0,0.0,2B,Cluster 6,"Dupont Circle, Connecticut Avenue/K Street",2B06,Ward 2,010700,CENTRAL WASHINGTON,6023,0107001,1004,110010107001004,110010107001004,26662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58813227,675.6837319634116,26661.225377825125,0.01029396,0103000020E61000000100000010000000E33E4EA1DF4253C0CF74E0D2EC7343403A65B1A9DF4253C0313E5927E97343403D5046B6DF4253C07C07B413E0734340493778BADF4253C0A913E09CCC734340795A4DA1DF4253C0F9ED1158BB73434079E5E3ADDF4253C03E78B012AE7343405D392B2BD44253C0D0BCBB10AE7343403F1E4F05C84253C092077723AE7343403EEB1D01C84253C0E12898EDC57343402F1788F4C74253C02605F200D1734340DF7557F0C74253C06E90150DD47343402105F3ECC74253C0E600DECEDE7343400AEE24ECC74253C0C17012CBE8734340C223F3E7C74253C05B7D7CCAEC734340FF251A8ED34253C0E969B6B9EC734340E33E4EA1DF4253C0CF74E0D2EC734340
['Stevens Early Learning Center'],1.0,0.0,0.0,1.0,0.0,2B,Cluster 6,"Dupont Circle, Connecticut Avenue/K Street",2B06,Ward 2,010700,CENTRAL WASHINGTON,6032,0107001,1013,110010107001013,110010107001013,16862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16575178,520.4299996926035,16858.199353320946,0.00650899,0103000020E610000001000000100000003F1E4F05C84253C092077723AE7343405D392B2BD44253C0D0BCBB10AE73434079E5E3ADDF4253C03E78B012AE734340AC38E3ADDF4253C0704761EDAA73434064B57FA5DF4253C06BDE3FB3A67343409F3BEA98DF4253C08E23A766917343403B214EA1DF4253C0193EBF3186734340C2EAB54DDD4253C0E683233A8673434007C5E207D34253C00A1D233A867343400D744626CC4253C0C255C0318673434010D38350CA4253C0C2335C29867343400A141616C84253C03A365C29867343400A361616C84253C0B67AAC0A8F734340EF42B30DC84253C0F5BB93EC937343409D828109C84253C06AC98C06AB7343403F1E4F05C84253C092077723AE734340
[None],,,,,,2B,Cluster 6,"Dupont Circle, Connecticut Avenue/K Street",2B06,Ward 2,010700,CENTRAL WASHINGTON,6033,0107001,1014,110010107001014,110010107001014,20837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.14839397,579.0539584586395,20834.81119944318,0.00804437,0103000020E610000001000000130000005FBE8B2FC64253C08373DB2BAE7343403F1E4F05C84253C092077723AE7343409D828109C84253C06AC98C06AB734340EF42B30DC84253C0F5BB93EC937343400A361616C84253C0B67AAC0A8F7343400A141616C84253C03A365C29867343405F0A770FBC4253C07AA7C03186734340DD80F811AB4253C02009C03186734340F3CFF811AB4253C00769534A8A73434013A55C1AAB4253C060DA8ABA917343407D84F811AB4253C0A9D9FAD59E734340BC88ABCAAA4253C06621F45FA2734340AEE0B2B5AA4253C005067342A3734340A458B2B5AA4253C062566084AB73434012A2DDCEAA4253C005C6141BAE734340AAF39E3BAD4253C0866D121BAE7343408B1087A8AE4253C025827623AE734340A3BB9468B54253C0A515B012AE7343405FBE8B2FC64253C08373DB2BAE734340
[None],,,,,,2B,Cluster 6,"Dupont Circle, Connecticut Avenue/K Street",2B06,Ward 2,010700,CENTRAL WASHINGTON,6034,0107001,1015,110010107001015,110010107001015,18586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75814363,539.9195401154075,15208.667671412622,0.0058721,0103000020E6100000010000000E0000002F1788F4C74253C02605F200D17343403EEB1D01C84253C0E12898EDC57343403F1E4F05C84253C092077723AE7343405FBE8B2FC64253C08373DB2BAE734340A3BB9468B54253C0A515B012AE7343408B1087A8AE4253C025827623AE734340AAF39E3BAD4253C0866D121BAE73434012A2DDCEAA4253C005C6141BAE7343404F7F6BF0AA4253C07DF5197BB1734340C92B3101AB4253C0775942C2B2734340A21E9609AB4253C01C89DCD1BA73434054396203AB4253C079CCE153CB73434025386EE2C64253C041BA442BCB7343402F1788F4C74253C02605F200D1734340
['Stevens Early Learning Center'],1.0,0.0,0.0,1.0,0.0,2B,Cluster 6,"Dupont Circle, Connecticut Avenue/K Street",2B06,Ward 2,010700,CENTRAL WASHINGTON,6035,0107001,1016,110010107001016,110010107001016,16500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0768635,513.2903596408933,16498.481234947332,0.0063701,0103000020E6100000010000000E000000F4A0B30DC84253C070763280727343400A141616C84253C03A365C298673434010D38350CA4253C0C2335C29867343400D744626CC4253C0C255C0318673434007C5E207D34253C00A1D233A86734340C2EAB54DDD4253C0E683233A867343403B214EA1DF4253C0193EBF3186734340B6A8E2ADDF4253C04678C1477F7343402241E3ADDF4253C0A18964B57B734340055514B2DF4253C00C367A9878734340E85E46B6DF4253C0D9D907146C7343401E9146B6DF4253C0AF00784C5F7343400E33481AC84253C0C95CB13B5F734340F4A0B30DC84253C07076328072734340
[None],,,,,,2B,Cluster 6,"Dupont Circle, Connecticut Avenue/K Street",2B06,Ward 2,010700,CENTRAL WASHINGTON,6036,0107001,1017,110010107001017,110010107001017,20233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99917156,570.303873346627,20230.929523010822,0.00781121,0103000020E6100000010000000A000000E647B937AB4253C0C32715445F7343405C405C1AAB4253C03576C9D3747343404EA6F911AB4253C0E44F51D27E734340DD80F811AB4253C02009C031867343405F0A770FBC4253C07AA7C031867343400A141616C84253C03A365C2986734340F4A0B30DC84253C070763280727343400E33481AC84253C0C95CB13B5F7343402C1B253AB74253C0AEB94E335F734340E647B937AB4253C0C32715445F734340
[None],,,,,,2B,Cluster 6,"Dupont Circle, Connecticut Avenue/K Street",2B06,Ward 2,010700,CENTRAL WASHINGTON,6037,0107001,1018,110010107001018,110010107001018,25675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.34378554,653.0275064585221,25672.38924491224,0.00991216,0103000020E6100000010000000E000000C37F5656864253C0C3B33E5D5F734340BD3EEC62864253C098128B9A6A734340C213EC62864253C08964005A757343407139885A864253C0B3CE1F158173434039645656864253C03902C81082734340A5722552864253C07BC8F82086734340E148D05C934253C088415E2986734340427449EE9C4253C05202253A86734340DD80F811AB4253C02009C031867343404EA6F911AB4253C0E44F51D27E7343405C405C1AAB4253C03576C9D374734340E647B937AB4253C0C32715445F734340F0F0B3C68C4253C0F0304E335F734340C37F5656864253C0C3B33E5D5F734340
[None],,,,,,2B,Cluster 6,"Dupont Circle, Connecticut Avenue/K Street",2B06,Ward 2,010700,CENTRAL WASHINGTON,6038,0107001,1019,110010107001019,110010107001019,23541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.81648122,619.4498825668388,23538.464388687855,0.00908825,0103000020E61000000100000015000000AA6C9045864253C01273F0418A734340CC4C2552864253C0E2AF265F8B734340ACAB1E67864253C017E45D7C8C734340FC76A49D864253C077A993308E7343408253F9CF864253C04E69C94D8F73434026B9EAF9864253C0FFE81C1790734340285B31408E4253C0C498E573A9734340066AED938F4253C061304E0AAE734340450817819D4253C0A5EE121BAE73434012A2DDCEAA4253C005C6141BAE734340A458B2B5AA4253C062566084AB734340AEE0B2B5AA4253C005067342A3734340BC88ABCAAA4253C06621F45FA27343407D84F811AB4253C0A9D9FAD59E73434013A55C1AAB4253C060DA8ABA91734340F3CFF811AB4253C00769534A8A734340DD80F811AB4253C02009C03186734340427449EE9C4253C05202253A86734340E148D05C934253C088415E2986734340A5722552864253C07BC8F82086734340AA6C9045864253C01273F0418A734340
[None],,,,,,2B,Cluster 6,"Dupont Circle, Connecticut Avenue/K Street",2B06,Ward 2,010700,CENTRAL WASHINGTON,6075,0107001,1027,110010107001027,110010107001027,18892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6677353,556.9669602998898,18889.654564651013,0.00729334,0103000020E61000000100000015000000E647B937AB4253C0C32715445F7343402C1B253AB74253C0AEB94E335F7343400E33481AC84253C0C95CB13B5F7343404315791EC84253C0CE24E3244F734340569E1616C84253C044240B82497343403C4B791EC84253C019798048417343401041791EC84253C0216B03133A734340CAD5F622C64253C00F3DC8BA3A734340C93A67BAC34253C05BBAE3FD3A734340F8A492C7BF4253C03E1248063B734340C840096CBA4253C0EEC447063B7343404BFC5F07BA4253C07EE5E3FD3A734340394BD3B7B84253C003D8BAE43A734340ACA904DEB54253C04AC38ECB3A734340BF7A9F8EB34253C0D8593A993A734340362784D6AF4253C010DB1E563A7343404D5F9065AD4253C0A5921D563A734340FBAE1B40AB4253C01022815E3A73434060FDE93BAB4253C059A48BCD497343403DB44D44AB4253C094A7462D4F734340E647B937AB4253C0C32715445F734340
[None],,,,,,2B,Cluster 6,"Dupont Circle, Connecticut Avenue/K Street",2B06,Ward 2,010700,CENTRAL WASHINGTON,6076,0107001,1028,110010107001028,110010107001028,12227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.02094791,457.8159938040017,12225.342468208826,0.00472023,0103000020E6100000010000000C0000003C4B791EC84253C01979804841734340569E1616C84253C044240B82497343404315791EC84253C0CE24E3244F7343400E33481AC84253C0C95CB13B5F7343401E9146B6DF4253C0AF00784C5F7343406870B1A9DF4253C05E788B20507343408BDDE2ADDF4253C084547B8E4A734340E5D37BF5DD4253C0492A7E60497343401184EB71CB4253C0428F5F773C734340885E1172CA4253C063EE6FB63B7343401041791EC84253C0216B03133A7343403C4B791EC84253C01979804841734340
[None],,,,,,2B,Cluster 6,"Dupont Circle, Connecticut Avenue/K Street",2B06,Ward 2,010700,CENTRAL WASHINGTON,6078,0107001,1030,110010107001030,110010107001030,24389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.02600114,641.278136911916,24386.361414213377,0.00941563,0103000020E61000000100000011000000C37F5656864253C0C3B33E5D5F734340F0F0B3C68C4253C0F0304E335F734340E647B937AB4253C0C32715445F7343403DB44D44AB4253C094A7462D4F73434060FDE93BAB4253C059A48BCD49734340FBAE1B40AB4253C01022815E3A73434044DFA02FA94253C0E599E6663A7343403148C0C3A04253C06E29835E3A7343405DF662EA9A4253C0A7D5AB773A734340579497D6924253C06CA11D563A734340872DDF488C4253C0CD1EE7663A73434001E5485E894253C01E50E5663A7343401D67885A864253C0428A57453A734340C1C5B95E864253C0FDA3234D3E734340043EBA5E864253C09E85A82643734340EA5B5656864253C02F51472D4F734340C37F5656864253C0C3B33E5D5F734340
['Goodwill Excel Center PCS'],0.0,0.0,1.0,0.0,1.0,2B,Cluster 6,"Dupont Circle, Connecticut Avenue/K Street",2B06,Ward 2,010700,CENTRAL WASHINGTON,6079,0107001,1031,110010107001031,110010107001031,21841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.39647561,631.8880415322569,21838.76199675472,0.00843199,0103000020E610000001000000120000005DF662EA9A4253C0A7D5AB773A7343403148C0C3A04253C06E29835E3A73434044DFA02FA94253C0E599E6663A734340FBAE1B40AB4253C01022815E3A73434010B0B04CAB4253C0A0FA76862B734340F83F1455AB4253C04875BC262673434074A9E0B6A24253C0DC392D492073434058C9C771934253C01D4DE0A2157343407959B2E8894253C008579AF30E734340D62ADE8C864253C03B923B8F0C73434021FD4780864253C01B41FE640E734340E802B373864253C09AA8F51C1373434034B6BA5E864253C072A79AD6287343401D67885A864253C0428A57453A73434001E5485E894253C01E50E5663A734340872DDF488C4253C0CD1EE7663A734340579497D6924253C06CA11D563A7343405DF662EA9A4253C0A7D5AB773A734340
['Goodwill Excel Center PCS'],0.0,0.0,1.0,0.0,1.0,2B,Cluster 6,"Dupont Circle, Connecticut Avenue/K Street",2B06,Ward 2,010700,CENTRAL WASHINGTON,6080,0107001,1032,110010107001032,110010107001032,5524,0,53,51,15,32,1,0,0,3,1,1,0,0,9,13,29,1,0,0,0,0,1,0,0,49,15,29,1,0,0,2,1,1,0,0,7,13,27,1,0,0,0,0,1,0,0,0,0,0,1.36474165,388.33987576106415,5522.913495624845,0.00213241,0103000020E61000000100000016000000362784D6AF4253C010DB1E563A734340BF7A9F8EB34253C0D8593A993A734340ACA904DEB54253C04AC38ECB3A734340394BD3B7B84253C003D8BAE43A7343404BFC5F07BA4253C07EE5E3FD3A734340C840096CBA4253C0EEC447063B734340F8A492C7BF4253C03E1248063B734340C93A67BAC34253C05BBAE3FD3A734340CAD5F622C64253C00F3DC8BA3A7343401041791EC84253C0216B03133A73434092156EA5C34253C05C5E4FE536734340BC381CD0BE4253C017E4119633734340CAFDF5F1BC4253C079C58546327343400E3DB796B54253C08E4FAC3A2D734340451DE0F3AF4253C0219B6E54297343407BCADC43AE4253C06F857126287343404B168AE3AC4253C0B3C98E3B27734340F83F1455AB4253C04875BC262673434010B0B04CAB4253C0A0FA76862B734340FBAE1B40AB4253C01022815E3A7343404D5F9065AD4253C0A5921D563A734340362784D6AF4253C010DB1E563A734340
[None],,,,,,2B,Cluster 6,"Dupont Circle, Connecticut Avenue/K Street",2B06,Ward 2,010700,CENTRAL WASHINGTON,6087,0107002,2005,110010107002005,110010107002005,11919,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2.9450284,447.2909840407509,11918.107088002467,0.00460161,0103000020E6100000010000001D00000039EB65C6C74253C0A3E93AE9387443405BC033C2C74253C06B31984D3B744340BF089EB5C74253C01733000B5474434090CF02BEC74253C07695B6DC54744340B52BC9CEC74253C0CF946CAE557443402061C2E3C74253C0FBDEC077567443403ADEB9F8C74253C0C352231757744340FDC2A437C84253C09C04F62B587443405588B88FC84253C01819023059744340A3885B09C94253C0F2A0E21A5A744340F786C493C94253C0BF7937E45A74434024E72733CA4253C019E098835B744340C0595D50CB4253C02869A6F05B744340F280C7DACB4253C0C08AC3335C744340EE6A69EBCC4253C0080487DB5C7443406B3BA6F3CD4253C03AF4DCA45D744340BC72C1CDCE4253C045992F6E5E744340CF1D8775CF4253C0BB70591E5F744340F376F75FD34253C0614840C3567443405FB17442D44253C0EE4553D4547443406E26414AD84253C029D7813E4C744340472D8F06DC4253C0E7B0755044744340CD58290AE04253C09F537BA13B744340166D6B4DDF4253C02F0CB7CB397443407112585EDE4253C09E802DE537744340F69EC4BADD4253C013EE94BF3674434010154B5ADD4253C0F43ADD8436744340D76F65C6C74253C0D284234A3674434039EB65C6C74253C0A3E93AE938744340
[None],,,,,,2B,Cluster 6,"Dupont Circle, Connecticut Avenue/K Street",2B06,Ward 2,010700,CENTRAL WASHINGTON,6088,0107002,2006,110010107002006,110010107002006,9274,0,192,186,157,5,0,24,0,0,0,1,5,0,8,150,5,0,24,0,0,0,0,5,0,192,157,5,0,24,0,0,0,1,5,0,8,150,5,0,24,0,0,0,0,5,0,158,145,13,2.29151762,426.25187481488547,9273.442804266155,0.0035805,0103000020E6100000010000000E000000327B97CAC74253C0758F29EE33744340D76F65C6C74253C0D284234A3674434010154B5ADD4253C0F43ADD8436744340F69EC4BADD4253C013EE94BF367443407112585EDE4253C09E802DE537744340166D6B4DDF4253C02F0CB7CB39744340CD58290AE04253C09F537BA13B744340F7FF3FCBDF4253C0FEE02A1339744340580AF283DF4253C06713DC8436744340B5DAF183DF4253C0440F9AD32074434012595345DD4253C0BF1298D3207443402B3545D8DC4253C06D9335CB20744340DFD3FAD2C74253C0A4B336CB20744340327B97CAC74253C0758F29EE33744340
[None],,,,,,2B,Cluster 6,"Dupont Circle, Connecticut Avenue/K Street",2B06,Ward 2,010700,CENTRAL WASHINGTON,6089,0107002,2007,110010107002007,110010107002007,3210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79322475,272.3875108215571,3210.0666591227514,0.00123941,0103000020E6100000010000000A000000580AF283DF4253C06713DC8436744340F7FF3FCBDF4253C0FEE02A1339744340CD58290AE04253C09F537BA13B7443407D7DF533E14253C0E7CEF1233974434076288411E74253C0F012635C2C744340BE88103FEB4253C09040768323744340A6833886EC4253C0BF5FD1C22074434021F544C2E34253C08E0EFDDB20744340B5DAF183DF4253C0440F9AD320744340580AF283DF4253C06713DC8436744340
[None],,,,,,2B,Cluster 6,"Dupont Circle, Connecticut Avenue/K Street",2B06,Ward 2,010700,CENTRAL WASHINGTON,6091,0107002,2009,110010107002009,110010107002009,22098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.45987881,603.3618692402484,22095.345640149884,0.00853106,0103000020E6100000010000000F000000C223F3E7C74253C05B7D7CCAEC734340674E90DFC74253C0497D69A3F57343409296F3E7C74253C04F8691900374434064B5C1E3C74253C08F480F0A057443405560C1E3C74253C0A0E3C309077443401AEE2CD7C74253C0D55B75C71D744340DFD3FAD2C74253C0A4B336CB207443402B3545D8DC4253C06D9335CB2074434012595345DD4253C0BF1298D320744340B5DAF183DF4253C0440F9AD320744340E092558CDF4253C07D00F6980374434077C1E998DF4253C0BE1C38C1F2734340E33E4EA1DF4253C0CF74E0D2EC734340FF251A8ED34253C0E969B6B9EC734340C223F3E7C74253C05B7D7CCAEC734340
[None],,,,,,2B,Cluster 6,"Dupont Circle, Connecticut Avenue/K Street",2B06,Ward 2,010700,CENTRAL WASHINGTON,6102,0107002,2020,110010107002020,110010107002020,13685,0,40,40,33,1,0,6,0,0,0,0,0,0,4,29,1,0,6,0,0,0,0,0,0,38,33,1,0,4,0,0,0,0,0,0,4,29,1,0,4,0,0,0,0,0,0,26,24,2,3.38122398,493.62507416028006,13683.327968190117,0.00528316,0103000020E61000000100000012000000E2D9ED76A94253C0356DEE2207744340E9712D5DAD4253C07976FBF8067443403345ADFBB34253C09C7DD2DF0674434016B9B0C6C54253C0E8C8C209077443405560C1E3C74253C0A0E3C3090774434064B5C1E3C74253C08F480F0A057443409296F3E7C74253C04F86919003744340674E90DFC74253C0497D69A3F5734340C223F3E7C74253C05B7D7CCAEC734340DE0B8770B84253C0EC9EB5B9EC734340F349A94BB24253C00BC28AA0EC734340B16EA626AD4253C0E3DE51B1EC734340835F6405AB4253C0025D1AC2EC734340C7503201AB4253C0B880076DF473434056839CF4AA4253C0F9C3D35EFF73434003D7DDCEAA4253C0C88CEC66017443405B74AC33AA4253C06BA0D78304744340E2D9ED76A94253C0356DEE2207744340
[None],,,,,,2B,Cluster 6,"Dupont Circle, Connecticut Avenue/K Street",2B06,Ward 2,010700,CENTRAL WASHINGTON,6103,0107002,2021,110010107002021,110010107002021,2450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60527343,236.64194190557075,2449.4546672197334,0.00094574,0103000020E6100000010000000A000000553ED940A64253C0C51644DBEC73434019A862D4A14253C0C2623605ED7343404826745AA34253C08F482954F2734340E2D9ED76A94253C0356DEE22077443405B74AC33AA4253C06BA0D7830474434003D7DDCEAA4253C0C88CEC660174434056839CF4AA4253C0F9C3D35EFF734340C7503201AB4253C0B880076DF4734340835F6405AB4253C0025D1AC2EC734340553ED940A64253C0C51644DBEC734340
['Ross Elementary School'],1.0,0.0,0.0,1.0,0.0,2B,Cluster 6,"Dupont Circle, Connecticut Avenue/K Street",2B07,Ward 2,005301,NEAR NORTHWEST,4839,0053012,2001,110010053012001,110010053012001,22676,0,553,539,485,14,0,34,0,6,1,0,14,0,32,459,14,0,34,0,0,1,0,14,0,531,471,12,0,32,0,6,1,0,10,0,32,445,12,0,32,0,0,1,0,10,0,403,380,23,5.60279617,716.4958529906753,22673.711649440247,0.00875437,0103000020E6100000010000000A000000B58FB3B5AA4253C0C0CBF418A07443405AE816BEAA4253C0FE52FFD0877443404385E6A88F4253C0FD1D63D987744340472DBC52824253C0833401D187744340AE84CE9B764253C0D550D6B78774434061BE00A0764253C0153E8F989474434067D59D97764253C093432E08A0744340E35504C57B4253C08556F518A0744340899BD7D28F4253C0F2B59210A0744340B58FB3B5AA4253C0C0CBF418A0744340
[None],,,,,,2B,Cluster 6,"Dupont Circle, Connecticut Avenue/K Street",2B07,Ward 2,005301,NEAR NORTHWEST,4840,0053012,2002,110010053012002,110010053012002,13201,0,9,9,8,0,0,1,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,9,8,0,0,1,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,6,3,3,3.26167087,483.39231502615235,13199.513690120466,0.00509636,0103000020E610000001000000190000002B2F48C2AA4253C0775E1252727443405AE816BEAA4253C0FE52FFD087744340B58FB3B5AA4253C0C0CBF418A07443403D775000B14253C01B90F518A07443405F5A17EFB34253C073CDF4C599744340A4D8F513BA4253C01AE1ACC38C744340FDE93C2CC04253C0E76BCAC97F74434053204680BF4253C084EC77007F7443408180A206BF4253C07FD013617E744340798A3291BE4253C0AB334FB97D74434098E15D13BE4253C0509234DF7C744340FC1DBC99BD4253C02805B7FC7B7443404317AE2CBD4253C066FAD4117B744340382FD2C3BC4253C0C6CF8E1E7A7443409B558C67BC4253C052C9E7227974434088CBA913BC4253C09BA5DA1E78744340BE902AC8BB4253C0C1056B127774434030830E85BB4253C0923DFC0576744340D9BA874EBB4253C0D0FB28F174744340BF3F6420BB4253C05E3FF3D3737443408B7EACE5BA4253C0E6006AED71744340D39EE5D4BA4253C088605CE970744340036D81CCBA4253C0A6D5DF6F6F744340F1DF79C6AA4253C043A9DF6F6F7443402B2F48C2AA4253C0775E125272744340
