objectid,fromdate,geography,latitude,longitude,address,ward_name,nbh_cluster_names,comp_plan_area,crash_type,crash_on_interstate,scanner_audio_missing,scanner_audio,crash_category,national_park,boundary_street
198359343,2021-02-25,0101000020E61000007B1634FA0C3F53C096306BEFF26E4340,,,1400 GOOD HOPE ROAD SE,Ward 8,Historic Anacostia,FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,,MPD Only,0,0
198359438,2021-02-27,0101000020E6100000640161DB0C3F53C0702ED6EBEE6E4340,38.866623,-76.984949,1918 14TH STREET SE,Ward 8,Historic Anacostia,FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,,MPD Only,0,0
198360330,2021-02-27,0101000020E6100000C3FC92910D3F53C01BF5B4D0E96E4340,38.866424,-76.984739,1918 14TH STREET SE,Ward 8,Historic Anacostia,FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,,MPD Only,0,0
198353587,2021-02-10,0101000020E6100000E196FDC1A03E53C04E2668C3C36F4340,38.873432,-76.978779,2305 PENNSYLVANIA AVENUE SE,Ward 8,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD Only,0,0
198357773,2021-02-23,0101000020E6100000546D82E2104653C052E92019E2784340,38.944394,-77.094776,4700 MASSACHUSETTS AVENUE NW,Ward 3,"Friendship Heights, American University Park, Tenleytown",ROCK CREEK WEST,Cars Only,0,,,MPD Only,0,0
198356139,2021-02-18,0101000020E6100000E289E6C21B3C53C06505DCFCCE724340,38.896934,-76.939202,528 44TH STREET NE,Ward 7,"Mayfair, Hillbrook, Mahaning Heights",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD Only,0,0
198356105,2021-02-16,0101000020E6100000B18295FA8C3E53C0D3D2F9A59A6F4340,38.871899,-76.977278,1500 19TH STREET SE,Ward 8,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD Only,0,0
198354910,2021-02-14,0101000020E6100000B6754745124053C0CC4AB86B30774340,38.931,-77.001,400 MICHIGAN AVENUE NE,Ward 5,"Edgewood, Bloomingdale, Truxton Circle, Eckington",UPPER NORTHEAST,Cars Only,0,,,MPD and DCFEMS,0,0
198357818,2021-02-23,0101000020E610000083FE56767A3E53C0CD1F1D5970724340,38.894047,-76.97636,320 20TH STREET NE,Ward 7,"Union Station, Stanton Park, Kingman Park",CAPITOL HILL,Cars Only,0,,,MPD Only,0,0
198354831,2021-02-12,0101000020E6100000E88F3F40124053C08F561A7030774340,38.931051,-77.001035,400 MICHIGAN AVENUE NE,Ward 5,"Edgewood, Bloomingdale, Truxton Circle, Eckington",UPPER NORTHEAST,Cars Only,0,,,MPD Only,0,0
198357586,2021-02-19,0101000020E610000043BAFD1B5E3F53C0D60B40A4A66F4340,38.872129,-76.990385,INTERSTATE 695 INTERSTATE BN,Ward 6,"Arboretum, Anacostia River",LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,Cars Only,1,,,MPD Only,0,0
198357691,2021-02-22,0101000020E6100000EA339557563F53C0C91F37AE9E6F4340,38.872017,-76.989653,INTERSTATE 695 INTERSTATE BN,Ward 6,"Arboretum, Anacostia River",LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,Cars Only,1,,,MPD Only,0,0
198359321,2021-02-27,0101000020E61000005B4599225F3F53C0743821D9B36F4340,38.872839,-76.989843,INTERSTATE 695 INTERSTATE BN,Ward 6,"Arboretum, Anacostia River",LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,Cars Only,1,,,MPD Only,0,0
198356161,2021-02-19,0101000020E610000033EAB5FC5B3E53C0933CE783646C4340,38.846867,-76.974386,2002 SAVANNAH STREET SE,Ward 8,"Douglas, Shipley Terrace",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,,MPD Only,0,0
198353504,2021-02-08,0101000020E6100000FDDA8192353D53C009D94F2572754340,38.917496,-76.956359,SOUTH DAKOTA AVENUE NE & NEW YORK AVENUE NE,Ward 5,"Woodridge, Fort Lincoln, Gateway",UPPER NORTHEAST,Cars Only,1,,,MPD and DCFEMS,0,0
198359313,2021-02-22,0101000020E6100000E2ABCB68573C53C06BFA23CA08724340,38.89105,-76.942835,4100 AMES STREET NE,Ward 7,"River Terrace, Benning, Greenway, Dupont Park",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD Only,0,0
198356095,2021-02-16,0101000020E6100000F535B7C9943D53C0EC8331935F754340,38.916855,-76.962212,3300 NEW YORK AVENUE NE,Ward 5,"Woodridge, Fort Lincoln, Gateway",UPPER NORTHEAST,Cars Only,0,,,MPD Only,0,0
198355835,2021-02-16,0101000020E61000007E6BCFB2FA3B53C018EF027E856F4340,38.871245,-76.937206,4121 STANLEY STREET SE,Ward 7,"River Terrace, Benning, Greenway, Dupont Park",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD and DCFEMS,0,0
198350242,2021-02-01,0101000020E61000004DEAC6422D4653C01829C9E259774340,38.932478,-77.096496,4901 LOUGHBORO ROAD NW,Ward 3,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",ROCK CREEK WEST,Cars Only,0,,,MPD Only,0,0
198356030,2021-02-16,0101000020E6100000BB646E340F3D53C00E6893ECB8714340,38.88845,-76.954055,3619 MINNESOTA AVENUE SE,Ward 7,"River Terrace, Benning, Greenway, Dupont Park",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD and DCFEMS,0,0
198357664,2021-02-21,0101000020E61000008E5223E5BD3E53C05023CFEE676C4340,38.846914,-76.980338,1700 ALABAMA AVENUE SE,Ward 8,"Douglas, Shipley Terrace",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,,MPD Only,0,0
198357715,2021-02-22,0101000020E61000004C33DD0CCA3E53C0EE58FF01606C4340,38.846463,-76.980983,1551 ALABAMA AVENUE SE,Ward 8,"Douglas, Shipley Terrace",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,,MPD Only,0,0
198353575,2021-02-10,0101000020E6100000CFC083E3873D53C0F76BF3E180774340,38.933552,-76.961495,3608 EASTERN AVE. NE,Ward 5,"Woodridge, Fort Lincoln, Gateway",UPPER NORTHEAST,Cars Only,0,,,MPD and DCFEMS,0,0
198360348,2021-02-28,0101000020E6100000293F3A6F4F4253C03E4A3660687B4340,38.964115,-77.036096,6045 16TH STREET NW,Ward 4,"Takoma, Brightwood, Manor Park",ROCK CREEK EAST,Cars Only,0,,,MPD and DCFEMS,0,0
198359167,2021-02-26,0101000020E6100000DF15A2F95B4453C0FC76FDE8DD794340,38.952063,-77.068151,4801 CONNECTICUT AVENUE NW,Ward 3,"North Cleveland Park, Forest Hills, Van Ness",ROCK CREEK WEST,Cars Only,0,,,MPD and DCFEMS,0,0
198351650,2021-02-05,0101000020E6100000EE161F39BF3C53C0EFCCC81A94724340,38.895164,-76.949149,3900 BENNING ROAD NE,Ward 7,"Mayfair, Hillbrook, Mahaning Heights",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD and DCFEMS,0,0
198355990,2021-02-12,0101000020E61000002625AAE6CF3C53C05215607984724340,38.89466,-76.950187,3950 MINNESOTA AVENUE NE,Ward 7,"River Terrace, Benning, Greenway, Dupont Park",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD Only,0,0
198359477,2021-02-27,0101000020E610000011965F1AF23C53C0EE2B552460724340,38.893725,-76.952561,260 35TH STREET NE,Ward 7,"River Terrace, Benning, Greenway, Dupont Park",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD Only,0,0
198354896,2021-02-13,0101000020E61000001AC6AD07063F53C08499E5CC17754340,38.914698,-76.98498,2000 FENWICK STREET NE,Ward 5,"Ivy City, Arboretum, Trinidad, Carver Langston",UPPER NORTHEAST,Cars Only,0,,,MPD Only,0,0
198357638,2021-02-19,0101000020E6100000C2343D7CAF3E53C0457B22D9746F4340,,,1725 Q STREET SE,Ward 8,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD Only,0,0
198355986,2021-02-14,0101000020E6100000C2EEC125403C53C0C482859163734340,38.901216,-76.94159,4301 NANNIE HELEN BURROUGHS AVENUE NE,Ward 7,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD Only,0,0
198351838,2021-02-04,0101000020E61000002FC4A118563E53C0E5CDF8C1EE6C4340,38.851027,-76.974002,22ND STREET SE & ALABAMA AVENUE SE,Ward 8,"Douglas, Shipley Terrace",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,,MPD Only,0,0
198355995,2021-02-15,0101000020E610000093B6DB1E583E53C007533FBEED6C4340,38.850611,-76.973966,2201 ALABAMA AVENUE SE,Ward 8,"Douglas, Shipley Terrace",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,,MPD Only,0,0
198357585,2021-02-19,0101000020E610000020CD5B9B233E53C0FBAEFE19EE6D4340,38.858821,-76.970921,2425 25TH STREET SE,Ward 8,"Woodland/Fort Stanton, Garfield Heights, Knox Hill",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,,MPD Only,0,0
198357688,2021-02-21,0101000020E6100000E633CB782A3E53C0C35FF85DE86D4340,38.858646,-76.97134,2425 25TH STREET SE,Ward 8,"Woodland/Fort Stanton, Garfield Heights, Knox Hill",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,,MPD Only,0,0
198349958,2021-02-01,0101000020E610000018ACB453753E53C0C7D2AD3DBE6C4340,38.849552,-76.975913,2002 SAVANNAH PLACE SE,Ward 8,"Douglas, Shipley Terrace",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,,MPD Only,0,0
198359314,2021-02-23,0101000020E6100000EB3D028DF63D53C0ADFF50461C6E4340,38.860223,-76.968177,2713 GOOD HOPE ROAD SE,Ward 8,"Woodland/Fort Stanton, Garfield Heights, Knox Hill",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD and DCFEMS,0,0
198355991,2021-02-15,0101000020E610000087826522023E53C08B892E25146E4340,38.859982,-76.968878,2529 GOOD HOPE ROAD SE,Ward 8,"Woodland/Fort Stanton, Garfield Heights, Knox Hill",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,,MPD Only,0,0
198356130,2021-02-18,0101000020E6100000758A22D24B4453C0F5C730A5C47A4340,38.959157,-77.067088,5323 NEVADA AVENUE NW,Ward 3,"Hawthorne, Barnaby Woods, Chevy Chase",ROCK CREEK WEST,Cars Only,0,,,MPD and DCFEMS,0,0
198359307,2021-02-23,0101000020E61000007E0FAE11A83E53C0EC8255CE116F4340,38.867723,-76.979249,1813 18TH STREET SE,Ward 8,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD Only,0,0
198357690,2021-02-22,0101000020E6100000F3460B6ADF3E53C0D07167B60F6F4340,38.86772,-76.982433,1452 MINNESOTA AVENUE SE,Ward 8,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD Only,0,0
198359347,2021-02-24,0101000020E6100000D1E2FAB3083F53C0AD708856226F4340,38.868196,-76.984904,1425 S ST SE,Ward 8,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD Only,0,0
198353554,2021-02-07,0101000020E6100000C96877E2233F53C08B128486366F4340,38.868938,-76.986563,1310 RIDGE PLACE SE,Ward 8,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD Only,0,0
198351934,2021-02-04,0101000020E61000004B1EAF871E3F53C0BDE16787366F4340,38.868685,-76.986236,1323 RIDGE PLACE SE,Ward 8,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD Only,0,0
198359437,2021-02-27,0101000020E61000004F2681AE883E53C0ACE4F1EBD76F4340,38.874094,-76.977266,2300 PENNSYLVANIA AVENUE SE,Ward 8,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD Only,0,0
198356089,2021-02-16,0101000020E61000007EB58259E94053C0484122281B724340,38.891446,-77.014255,I395 TUNNEL,Ward 2,"National Mall, Potomac River",CENTRAL WASHINGTON,Cars Only,1,,,MPD and DCFEMS,0,0
198354918,2021-02-13,0101000020E6100000B38B0B17294153C012562B791D774340,38.930527,-77.018117,PARK PLACE NW & KENYON STREET NW,Ward 5,"Edgewood, Bloomingdale, Truxton Circle, Eckington",ROCK CREEK EAST,Cars Only,0,,,MPD and DCFEMS,0,0
198350252,2021-02-03,0101000020E610000022AE7C82B23E53C059CCFC34416C4340,,,SAVANNAH STREET SE & STANTON ROAD SE,Ward 8,"Douglas, Shipley Terrace",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,,MPD and DCFEMS,0,0
198353422,2021-02-05,0101000020E6100000DA6DFC7F6C3E53C07F61EC9FEB734340,38.905621,-76.97537,SUMMIT STREET NE & M STREET NE,Ward 5,"Ivy City, Arboretum, Trinidad, Carver Langston",UPPER NORTHEAST,Cars Only,0,,,MPD Only,0,0
198353417,2021-02-06,0101000020E61000001B8AA72DF73B53C0791593E6B7714340,38.888417,-76.936959,A STREET SE & BENNING ROAD SE,Ward 7,"Capitol View, Marshall Heights, Benning Heights",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD and DCFEMS,0,0
198357753,2021-02-23,0101000020E61000006C1AD43B543E53C01FF5FF7533764340,38.92328,-76.973889,2205 DOUGLAS STREET NE,Ward 5,"Brookland, Brentwood, Langdon",UPPER NORTHEAST,Cars Only,0,,,MPD Only,0,0
198357523,2021-02-23,0101000020E610000080B65858FA3E53C090FD4427EC6E4340,38.866391,-76.984082,1435 GOOD HOPE ROAD SE,Ward 8,Historic Anacostia,FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,,MPD Only,0,0
198354862,2021-02-12,0101000020E6100000D4C52346944053C09841A7531F7A4340,38.954073,-77.008955,5233 NORTH CAPITOL STREET NE,Ward 5,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",ROCK CREEK EAST,Cars Only,0,,,MPD Only,0,0
198349966,2021-02-01,0101000020E61000005260B974784053C0AF466B663D7A4340,38.954991,-77.007347,RIGGS ROAD NE & ROCK CREEK CHURCH ROAD NE,Ward 5,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",UPPER NORTHEAST,Cars Only,0,,,MPD Only,0,0
198353580,2021-02-10,0101000020E6100000356FFCEE9F4453C057449DC4187A4340,38.953875,-77.072263,NEBRASKA AVENUE NW,Ward 3,"Friendship Heights, American University Park, Tenleytown",ROCK CREEK WEST,Cars Only,0,,,MPD Only,0,0
198359449,2021-02-27,0101000020E6100000941A449B5F3C53C030B3C4577C734340,38.902266,-76.943306,4250 NANNIE HELEN BURROUGHS AVENUE NE,Ward 7,"Mayfair, Hillbrook, Mahaning Heights",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD Only,0,0
198351704,2021-02-01,0101000020E6100000A4849D91B94153C040B2F4D13B714340,38.88463,-77.027002,12TH STREET EXPRESSWAY AT D STREET EXIT,Ward 6,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",CENTRAL WASHINGTON,Cars Only,1,,,MPD and DCFEMS,0,0
198356029,2021-02-17,0101000020E610000077379D5F8D3E53C0BA3B89B6D46F4340,38.873949,-76.977544,2305 PENNSYLVANIA AVENUE SE,Ward 8,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD and DCFEMS,0,0
198351941,2021-02-06,0101000020E6100000173F9E642C4153C0C66316FFDE794340,38.952109,-77.01833,5100 KANSAS AVENUE NW,Ward 4,"Brightwood Park, Crestwood, Petworth",ROCK CREEK EAST,Cars Only,0,,,MPD and DCFEMS,0,0
198350249,2021-02-01,0101000020E6100000BC3A9A8E264553C0118FCF7B3F764340,38.923804,-77.080471,2643 41ST STREET NW,Ward 3,"Cathedral Heights, McLean Gardens, Glover Park",ROCK CREEK WEST,Cars Only,0,,,MPD Only,0,0
198354807,2021-02-10,0101000020E6100000FF2618021F3E53C0B4FDC7A7C16E4340,38.865277,-76.97064,NAYLOR ROAD SE,Ward 8,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD Only,0,0
198351950,2021-02-06,0101000020E6100000FE16E8E4C33E53C0F0B749E3E5754340,38.921177,-76.980584,1704 MONTANA AVENUE NE,Ward 5,"Brookland, Brentwood, Langdon",UPPER NORTHEAST,Cars Only,0,,,MPD Only,0,0
198351811,2021-02-02,0101000020E6100000977AF2ED1A3E53C0F8C6826CCA6F4340,38.873556,-76.970252,2500 PENNSYLVANIA AVENUE SE,Ward 7,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD Only,0,0
198351951,2021-02-06,0101000020E6100000B1E54CA5404253C06A0CE1F1E67B4340,38.967966,-77.035174,6416 LUZON AVENUE NW,Ward 4,"Takoma, Brightwood, Manor Park",ROCK CREEK EAST,Cars Only,0,,,MPD Only,0,0
198351707,2021-02-02,0101000020E61000003E9AA6B63F4453C06105B268F0774340,38.937016,-77.066347,3512 34TH STREET NW,Ward 3,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",ROCK CREEK WEST,Cars Only,0,,,MPD Only,0,0
198353466,2021-02-08,0101000020E6100000000F09C43F4453C0E865A62FEA774340,38.936831,-77.066843,3412 PORTER STREET NW,Ward 3,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",ROCK CREEK WEST,Cars Only,0,,,MPD Only,0,0
198357575,2021-02-10,0101000020E6100000EC7A80274B3E53C09B472F84D26F4340,38.873608,-76.973343,2300 BLOCK PROUT ST SE,Ward 7,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD Only,0,0
198357674,2021-02-21,0101000020E6100000074627A83E3E53C068C21D80E46F4340,38.874153,-76.972572,2323 PENNSYLVANIA AVENUE SE,Ward 7,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD and DCFEMS,0,0
198357789,2021-02-24,0101000020E6100000AB268560393E53C052EB572BE66F4340,38.874163,-76.972281,2300 PENNSYLVANIA AVENUE SE,Ward 7,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD Only,0,0
198359415,2021-02-25,0101000020E6100000E8F40047393E53C091AB7313E66F4340,38.874308,-76.972162,2300 PENNSYLVANIA AVENUE SE,Ward 7,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD and DCFEMS,0,0
198354855,2021-02-12,0101000020E61000003ECD5D7B8B3E53C06E1D418D1C714340,38.883676,-76.977261,POTOMAC AVENUE SE & 19TH STREET SE,Ward 6,"Capitol Hill, Lincoln Park",CAPITOL HILL,Cars Only,0,,,MPD Only,0,0
198359367,2021-02-27,0101000020E6100000D9DB0147914053C041300C02766F4340,38.870809,-77.008783,1500 SOUTH CAPITOL ST SW,Ward 6,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,Cars Only,0,,,MPD Only,0,0
198359309,2021-02-23,0101000020E61000003EBCEBA5EC3D53C0D175BF36056E4340,38.859471,-76.967504,2845 ALABAMA AVENUE SE,Ward 7,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD and DCFEMS,0,0
198356150,2021-02-19,0101000020E610000002E38793ED3F53C0DF3FF8FB237A4340,38.954249,-76.998831,5300 SOUTH DAKOTA AVENUE NE,Ward 5,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",UPPER NORTHEAST,Cars Only,0,,,MPD Only,0,0
198360365,2021-02-27,0101000020E6100000CDDC83EC373E53C0C8030019B66F4340,38.872728,-76.972157,2400 MINNESOTA AVENUE SE,Ward 7,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD Only,0,0
198357637,2021-02-20,0101000020E6100000F10293CA6F4153C065E1EC6E297B4340,38.962194,-77.022496,5907 7TH STREET NW,Ward 4,"Takoma, Brightwood, Manor Park",ROCK CREEK EAST,Cars Only,0,,,MPD Only,0,0
198357655,2021-02-21,0101000020E61000003C7101B6A44053C0ECDE33CA0C714340,38.883245,-77.010051,499 SOUTH CAPITOL STREET SW,Ward 6,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",CENTRAL WASHINGTON,Cars Only,0,,,MPD and DCFEMS,0,0
198359481,2021-02-24,0101000020E6100000499BE265513C53C0F3B2F3444A724340,38.892797,-76.94252,4208 BENNING ROAD NE,Ward 7,"Mayfair, Hillbrook, Mahaning Heights",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD Only,0,0
198357576,2021-02-19,0101000020E6100000B6370207593C53C05DBAEFD24F724340,38.893028,-76.942945,4101 BENNING ROAD NE,Ward 7,"Mayfair, Hillbrook, Mahaning Heights",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD Only,0,0
198359344,2021-02-26,0101000020E61000002E460114394053C09B7CE047707B4340,38.964369,-77.00351,6124 NEW HAMPSHIRE AVENUE NE,Ward 4,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",ROCK CREEK EAST,Cars Only,0,,,MPD Only,0,0
198351944,2021-02-06,0101000020E6100000EF526AF0933E53C04C85C12468754340,38.917159,-76.977775,1801 NEW YORK AVENUE NE,Ward 5,"Ivy City, Arboretum, Trinidad, Carver Langston",UPPER NORTHEAST,Cars Only,0,,,MPD and DCFEMS,0,0
198351638,2021-02-02,0101000020E610000040C28A652E4153C0ECB3B34BDF794340,38.952149,-77.018456,410 GALLATIN ST NW,Ward 4,"Brightwood Park, Crestwood, Petworth",ROCK CREEK EAST,Cars Only,0,,,MPD and DCFEMS,0,0
198354812,2021-02-10,0101000020E6100000B36F991E963B53C011D40E0621704340,38.875984,-76.931015,BENNING ROAD SE & SOUTHERN AVENUE SE,Ward 7,"Capitol View, Marshall Heights, Benning Heights",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD Only,0,0
198357802,2021-02-23,0101000020E6100000537BB838963B53C0309895DD20704340,38.875938,-76.930969,5000 SOUTHERN AVENUE,Ward 7,"Capitol View, Marshall Heights, Benning Heights",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD and DCFEMS,0,0
198359356,2021-02-26,0101000020E6100000D95FEE49633E53C0D84A37628B6F4340,38.871425,-76.974801,2201 MINNESOTA AVENUE SE,Ward 8,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD Only,0,0
198353403,2021-02-06,0101000020E61000000962AF17CB3B53C0EC45FD4FCE6F4340,38.873456,-76.934243,4416 SOUTHERN AVENUE SE,Ward 7,"Capitol View, Marshall Heights, Benning Heights",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD Only,0,0
198351837,2021-02-04,0101000020E6100000FCA6F76D764053C070F3F0AD437A4340,38.955124,-77.007205,33 RIGGS ROAD NE,Ward 4,"Takoma, Brightwood, Manor Park",UPPER NORTHEAST,Cars Only,0,,,MPD Only,0,0
198359424,2021-02-26,0101000020E6100000A650C840AE3E53C05D09BD3F44754340,38.916111,-76.979344,2121 WEST VIRGINIA AVENUE NE,Ward 5,"Ivy City, Arboretum, Trinidad, Carver Langston",UPPER NORTHEAST,Cars Only,0,,,MPD Only,0,0
198353484,2021-02-08,0101000020E61000009303FF20674053C06A08175FFE7B4340,38.968566,-77.006453,6500 EASTERN AVENUE NE,Ward 4,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",ROCK CREEK EAST,Cars Only,0,,,MPD Only,0,0
198359178,2021-02-26,0101000020E6100000D586F7E7A73E53C06BB7976263764340,38.9249,-76.978903,2711 18TH STREET NE,Ward 5,"Brookland, Brentwood, Langdon",UPPER NORTHEAST,Cars Only,0,,,MPD and DCFEMS,0,0
198359427,2021-02-27,0101000020E610000009CB4F26964053C03BCA89BB777A4340,,,5506 NORTH CAPITOL STREET NW,Ward 4,"Takoma, Brightwood, Manor Park",ROCK CREEK EAST,Cars Only,0,,,MPD Only,0,0
198354945,2021-02-13,0101000020E61000009B9D1719604153C0D4398A2A977B4340,38.965424,-77.021488,604 ROXBORO PLACE NW,Ward 4,"Takoma, Brightwood, Manor Park",ROCK CREEK EAST,Cars Only,0,,,MPD Only,0,0
198351702,2021-02-01,0101000020E610000055ADDAC1FB4053C0ABCC807D47784340,38.939699,-77.0154,303 ROCK CREEK CHURCH ROAD NW,Ward 4,"Edgewood, Bloomingdale, Truxton Circle, Eckington",ROCK CREEK EAST,Cars Only,0,,,MPD Only,0,0
198355828,2021-02-15,0101000020E61000004B997473064453C06244D6DEB7784340,38.943104,-77.06289,4220 CONNECTICUT AVENUE NW,Ward 3,"North Cleveland Park, Forest Hills, Van Ness",ROCK CREEK WEST,Car/Pedestrian,0,,,MPD and DCFEMS,0,0
198356104,2021-02-16,0101000020E6100000D137E23DEF3E53C07341C8DECC744340,38.912355,-76.983515,1800 FENWICK STREET NE,Ward 5,"Ivy City, Arboretum, Trinidad, Carver Langston",UPPER NORTHEAST,Cars Only,0,,,MPD Only,0,0
198359363,2021-02-26,0101000020E6100000D09145BD193E53C011B1BE890D774340,38.930215,-76.970128,3103 SOUTH DAKOTA AVENUE NE,Ward 5,"Brookland, Brentwood, Langdon",UPPER NORTHEAST,Cars Only,0,,,MPD and DCFEMS,0,0
198357578,2021-02-19,0101000020E6100000D3B843AC054253C01EE541B05F7C4340,38.971555,-77.031416,6701 LUZON AVENUE NW,Ward 4,"Takoma, Brightwood, Manor Park",ROCK CREEK EAST,Cars Only,0,,,MPD Only,0,0
198350205,2021-02-03,0101000020E6100000A290DAE2393F53C0254CFE5814754340,38.914676,-76.987906,NEW YORK AVENUE NE & KENDALL STREET NE,Ward 5,"Brookland, Brentwood, Langdon",UPPER NORTHEAST,Cars Only,0,,,MPD and DCFEMS,0,0
198353313,2021-02-09,0101000020E6100000BEAB7204723F53C03DB17EE9ED744340,38.913463,-76.991309,"NEW YORK AVE NE & BRENTWOOD PKWY NE
WASHINGTO,",Ward 5,"Brookland, Brentwood, Langdon",UPPER NORTHEAST,Cars Only,0,,,MPD and DCFEMS,0,0
